name,coordinates,class,AgroClimaticZone
1066,"85.096297,25.25018",2,4
10660,"84.4010515,25.035379",1,4
10661,"84.379072,24.751076",1,4
10662,"86.930195,24.8864595",2,7
10663,"86.5819715,25.8913955",2,4
10664,"84.2172,24.873959",1,4
10665,"86.711518,25.037561",2,7
10666,"84.9697535,24.7752895",1,4
10667,"84.476571,25.3934855",2,4
10668,"86.6465325,25.054494",2,4
10669,"87.0897685,25.178539",2,4
1067,"82.9781335,25.27956",1,4
10670,"85.5500845,24.8865835",1,4
10671,"84.3283515,27.1628185",2,4
10672,"85.3876765,25.1665995",2,4
10673,"84.9023905,25.1500595",1,4
10674,"85.361975,25.366314",2,4
10675,"85.212605,25.597467",1,4
10676,"85.097099,25.6098965",2,4
10677,"86.3255365,25.2256265",1,4
10678,"86.7063855,25.1984095",1,4
10679,"84.338555,26.363477",2,4
1068,"83.110442,25.2830535",1,4
10680,"84.4937485,26.8025895",1,4
10681,"85.759796,26.32394",1,4
10682,"84.2545235,25.212458",2,4
10683,"86.500824,25.3188215",2,4
10684,"84.7163915,25.785187",2,4
10685,"87.460924,25.7651465",2,4
10686,"86.228039,25.190203",2,4
10687,"87.007585,24.9693655",1,7
10688,"84.657185,25.5606195",2,4
10689,"86.3581355,26.157586",2,4
1069,"84.7979245,25.283875",2,4
10690,"86.588645,24.9206585",2,7
10691,"85.576981,24.8296565",2,4
10692,"85.90384,26.4426775",1,4
10693,"84.90796,24.92198",2,4
10694,"85.6771685,24.891136",2,4
10695,"87.0280125,24.8045365",2,7
10696,"85.972437,26.630068",2,4
10697,"84.678124,25.1572565",2,4
10698,"85.517438,25.2085725",1,4
10699,"85.6502775,25.1380135",2,4
107,"78.1604095,12.124615",1,10
1070,"82.9886535,25.287527",2,4
10700,"87.264703,25.268656",2,4
10701,"86.276774,26.4664345",2,4
10702,"84.006381,25.3974355",2,4
10703,"84.399251,25.2736275",1,4
10704,"86.5582085,25.0541455",1,4
10705,"86.9844935,25.254112",1,4
10706,"84.9342065,25.300878",2,4
10707,"85.49574,26.5987715",2,4
10708,"84.1208115,25.10218",2,4
10709,"87.0446945,24.88006",1,7
1071,"76.1749925,25.290652",2,8
10710,"87.0001225,24.999937",1,7
10711,"85.1179645,25.6243505",1,4
10712,"84.1974905,24.9145215",2,4
10713,"85.231095,25.5913745",1,4
10714,"86.356824,24.853478",2,4
10715,"86.2499475,24.8872495",2,4
10716,"83.821392,25.0572255",2,4
10717,"85.519047,25.1865955",2,4
10718,"85.0810875,25.614896",1,4
10719,"86.496044,25.2918165",2,4
1072,"82.9754605,25.2925095",1,4
10720,"85.6715855,24.876215",2,4
10721,"85.729922,26.3427275",1,4
10722,"85.072389,25.6066285",2,4
10723,"86.3727105,24.959611",2,4
10724,"85.896395,26.143749",2,4
10725,"84.445775,26.464383",2,4
10726,"85.899615,26.1557585",2,4
10727,"84.0142695,25.2920355",1,4
10728,"84.3701995,24.7539425",1,4
10729,"85.122249,25.587929",1,4
1073,"84.5134095,25.2948955",2,4
10730,"86.4685545,26.2798145",1,4
10731,"84.8414015,24.944288",2,4
10732,"84.681444,25.2261845",2,4
10733,"86.518453,25.8335625",1,4
10734,"85.9078795,26.158872",1,4
10735,"86.1317175,24.794067",2,4
10736,"84.7857645,24.833346",2,4
10737,"85.1098095,25.6170405",2,4
10738,"85.5941365,25.245781",1,4
10739,"84.695621,26.626811",2,4
1074,"82.976542,25.297575",1,4
10740,"87.488647,25.7727705",2,4
10741,"86.9987195,25.261848",1,4
10742,"84.405813,25.0335275",1,4
10743,"86.556357,26.4705525",2,4
10744,"84.875882,24.9436515",1,4
10745,"86.353909,24.979404",1,4
10746,"84.0116735,24.956023",1,4
10747,"85.09081,25.619209",2,4
10748,"86.0210395,26.376803",2,4
10749,"84.9924875,24.7023825",1,4
1075,"82.9564615,25.30295",1,4
10750,"85.0469255,25.2047105",2,4
10751,"87.4814465,25.7699145",1,4
10752,"84.435315,26.5020695",2,4
10753,"84.985644,24.8003015",2,4
10754,"85.074021,25.0963845",2,4
10755,"84.9183565,26.65584",1,4
10756,"85.387293,25.4830105",2,4
10757,"84.1850795,25.466419",2,4
10758,"85.253138,25.581538",2,4
10759,"85.3692425,25.0330225",2,4
1076,"82.9847195,25.307815",2,4
10760,"83.894882,25.44397",2,4
10761,"86.266447,26.394369",2,4
10762,"84.668249,25.5658805",2,4
10763,"85.382231,24.9223055",2,4
10764,"84.501328,26.797588",2,4
10765,"86.936784,25.3632485",2,4
10766,"84.5552895,25.234497",1,4
10767,"84.9911875,24.6959525",2,4
10768,"87.5821695,25.542256",1,4
10769,"84.5060725,25.156043",2,4
10770,"84.810112,25.2821965",1,4
10771,"84.672817,25.5567365",2,4
10772,"85.1102175,25.5853015",1,4
10773,"84.380724,24.7405735",2,4
10774,"86.4896955,25.3175175",1,4
10775,"85.904704,26.1648605",1,4
10776,"84.493884,25.417083",2,4
10777,"85.0165625,24.808963",2,4
10778,"83.954791,25.342631",1,4
10779,"87.5591415,25.556318",1,4
1078,"82.9996095,25.3136825",1,4
10780,"84.68966,25.575863",1,4
10781,"86.213124,24.7812865",2,4
10782,"86.315358,25.2182915",2,4
10783,"85.087925,25.6474395",1,4
10784,"86.9486475,25.3565225",2,4
10785,"86.9483645,24.9238125",1,7
10786,"84.2637115,25.2247005",2,4
10787,"81.6331665,21.2685565",2,7
10788,"81.3546785,21.1999195",1,7
10789,"82.0246075,19.0721175",2,7
10790,"82.038312,19.0879025",2,7
10791,"82.140935,22.080792",1,7
10792,"82.0277805,19.0688955",2,7
10793,"81.6399305,21.254419",2,7
10794,"81.6198125,21.2497775",1,7
10795,"82.7658725,22.404818",2,7
10796,"82.726022,22.3590305",2,7
10797,"81.946907,21.7400535",1,7
10798,"81.3467195,21.1629195",2,7
10799,"81.6019065,21.2585525",2,7
108,"76.6219545,12.3184475",2,10
1080,"72.3632375,25.3254925",2,14
10800,"81.3443045,21.209249",2,7
10801,"83.3990375,21.8975615",2,7
10802,"83.389373,21.915819",2,7
10803,"81.3668685,21.2073715",1,7
10804,"82.1732785,22.056908",1,7
10805,"83.196979,23.122304",1,7
10806,"81.3387925,21.1703425",2,7
10807,"81.6470235,21.2138835",1,7
10808,"82.1648155,22.0787225",1,7
10809,"81.4027165,21.213028",2,7
1081,"83.2993535,25.3316255",1,4
10810,"82.1484585,22.0713875",1,7
10811,"81.4082575,21.206282",1,7
10812,"81.6446005,21.2291265",1,7
10813,"81.6529895,21.254034",1,7
10814,"81.6430525,21.241556",2,7
10815,"82.705946,22.3614545",1,7
10816,"83.225618,22.4637215",2,7
10817,"81.3965145,21.189524",1,7
10818,"81.9621725,22.7741065",2,7
10819,"81.3481035,21.214781",1,7
1082,"83.010545,25.3340865",1,4
10820,"81.6394815,21.2375485",1,7
10821,"83.7006825,23.806844",1,7
10822,"81.6171855,21.237767",2,7
10823,"81.3395595,21.157955",1,7
10824,"82.0227385,19.0786755",2,7
10825,"83.224743,22.457634",2,7
10826,"81.3620175,21.2064745",1,7
10827,"81.3626785,21.2239735",2,7
10828,"81.6622105,21.2582095",1,7
10829,"81.854851,20.9683975",2,7
1083,"74.6118755,25.3342015",1,8
10830,"81.4103785,21.194814",2,7
10831,"82.6691155,22.42529",2,7
10832,"81.6699145,21.2701715",1,7
10833,"81.3249535,21.19965",2,7
10834,"81.3317305,21.1743875",1,7
10835,"81.3473185,21.184327",2,7
10836,"81.6567655,21.223226",1,7
10837,"82.6992675,22.3407635",1,7
10838,"82.6636855,22.4148765",1,7
10839,"81.352019,21.2121685",1,7
1084,"83.0127025,25.345824",2,4
10840,"81.6463705,21.2359025",1,7
10841,"81.3225345,21.193446",2,7
10842,"72.989792,20.287405",2,13
10843,"73.0089905,20.27025",1,13
10844,"72.8348045,20.380994",2,13
10845,"77.1284835,28.7252575",2,6
10846,"77.181871,28.75616",2,6
10847,"77.131497,28.640448",1,6
10848,"77.159537,28.717881",2,6
10849,"77.0425765,28.616951",1,6
1085,"84.690954,25.3512785",2,4
10850,"77.2198935,28.5900115",2,6
10851,"77.068837,28.6905205",1,6
10852,"77.051459,28.637458",2,6
10853,"77.200124,28.7359985",2,6
10854,"77.1727345,28.7481505",2,6
10855,"77.189522,28.6038335",2,6
10856,"73.9176325,15.2764715",2,12
10857,"74.004834,15.400302",1,12
10858,"73.2251115,22.3093415",1,13
10859,"73.2129115,21.2160175",2,13
1086,"74.638993,25.3650985",1,8
10860,"70.8296955,22.271658",2,13
10861,"73.1238775,22.2817935",2,13
10862,"72.138459,21.7557865",2,13
10863,"72.5563735,23.024303",1,13
10864,"72.0479475,23.123614",1,13
10865,"73.1665025,22.361619",1,13
10866,"73.85548,23.3606955",2,13
10867,"73.1727995,22.334568",1,13
10868,"72.4949615,23.2497405",1,13
10869,"70.7899245,22.256589",1,13
1087,"81.8724325,25.3851785",2,5
10870,"72.6127935,23.0583115",2,13
10871,"72.5371955,23.0594015",1,13
10872,"72.9540905,21.3862005",2,13
10873,"73.0640895,21.1726065",2,13
10874,"73.423309,22.13488",2,13
10875,"73.078375,21.4735935",2,13
10876,"73.208002,22.2547875",2,13
10877,"73.2134335,22.273197",2,13
10878,"72.7496205,23.5301545",2,13
10879,"73.2296315,22.2985045",1,13
10880,"73.62221,22.771572",1,13
10881,"70.7834195,22.291158",1,13
10882,"70.0586605,22.4524605",1,13
10883,"72.6411695,23.0686015",2,13
10884,"72.9926045,21.565752",1,13
10885,"70.006622,22.468373",1,13
10886,"72.56517,23.071641",2,13
10887,"72.5409705,23.051626",1,13
10888,"71.7631665,21.0842365",1,13
10889,"72.6651685,23.074873",2,13
1089,"82.570495,25.3927065",2,4
10890,"70.8194815,22.2852335",1,13
10891,"72.654039,21.688759",2,13
10892,"72.7903435,21.185097",1,13
10893,"72.862783,22.7044965",2,13
10894,"72.8036125,22.4770145",1,13
10895,"72.899386,22.6592635",1,13
10896,"72.15641,21.749418",1,13
10897,"72.5828185,23.0717415",2,13
10898,"72.158266,21.7449615",1,13
10899,"72.5076745,22.9952435",2,13
109,"76.663104,12.3303755",1,10
1090,"85.591058,25.396713",1,4
10900,"70.4528815,21.5133945",2,13
10901,"72.6478425,23.23784",1,13
10902,"70.0523555,22.4694815",1,13
10903,"72.632062,22.9524945",2,13
10904,"73.2046405,22.30738",2,13
10905,"73.110756,22.6210625",2,13
10906,"69.6488785,22.2103285",1,13
10907,"72.8014315,22.05349",1,13
10908,"72.6447845,22.961435",2,13
10909,"73.2115625,22.2816105",1,13
1091,"86.9509465,25.3988475",1,4
10910,"72.5482615,23.0533515",2,13
10911,"73.144207,22.751036",1,13
10912,"72.6096855,23.0267525",1,13
10913,"73.191926,22.346017",1,13
10914,"73.1453135,22.314173",1,13
10915,"72.5271655,23.279847",2,13
10916,"72.4450485,24.17854",2,13
10917,"70.8031925,21.96586",2,13
10918,"72.8158155,23.170544",1,13
10919,"71.219415,21.6120735",1,13
10920,"72.934491,20.5986595",1,13
10921,"72.928108,20.6150015",1,13
10922,"72.7995695,21.196693",1,13
10923,"71.644581,22.727006",1,13
10924,"70.8451035,21.9146625",1,13
10925,"70.7878115,22.269094",1,13
10926,"72.650117,23.4220185",2,13
10927,"70.1130195,21.128721",1,13
10928,"73.1509025,22.376492",2,13
10929,"71.7492815,21.102086",2,13
1093,"77.6611735,25.4174555",1,8
10930,"72.1228785,21.759014",1,13
10931,"72.523485,23.2093655",2,13
10932,"72.551255,23.012406",2,13
10933,"77.042894,28.454876",2,6
10934,"76.215591,30.145178",1,6
10935,"77.3117055,30.166613",2,6
10936,"77.3060905,28.403434",1,6
10937,"77.288821,30.123222",1,6
10938,"76.759326,30.388874",1,6
10939,"76.843165,29.9649255",2,6
1094,"81.9152725,25.424902",1,5
10940,"77.1243065,28.8701975",1,6
10941,"77.2805705,30.117743",1,6
10942,"75.730512,29.1585195",1,6
10943,"76.9965555,29.7019985",1,6
10944,"76.967167,29.388205",2,6
10945,"77.0777185,28.48634",1,6
10946,"76.8497245,30.6815695",2,6
10947,"77.332563,28.1371925",1,6
10948,"77.2985345,30.132367",1,6
10949,"77.3325875,28.403407",1,6
1095,"81.818162,25.425043",1,5
10950,"76.860409,30.687745",1,6
10951,"75.734717,29.1437565",1,6
10952,"76.294768,29.3301295",1,6
10953,"76.6236235,28.1932245",2,6
10954,"76.819694,28.4488145",2,6
10955,"76.2558465,28.1012955",2,6
10956,"77.3046495,28.338323",1,6
10957,"75.462714,29.507657",1,6
10958,"77.2896775,30.1093425",2,6
10959,"76.6087805,28.2127665",2,6
1096,"81.778415,25.455971",1,5
10960,"77.3076715,28.4630045",1,6
10961,"76.8863685,29.9795205",1,6
10962,"77.0147245,29.695864",1,6
10963,"76.8299625,30.339773",1,6
10964,"76.8069735,30.9347185",1,1
10965,"76.817807,30.954059",2,1
10966,"77.2938315,30.561591",1,1
10967,"74.9094195,34.0134735",1,1
10968,"75.1629075,34.1141455",2,1
10969,"74.9537685,34.1707825",2,1
1097,"81.824162,25.4687915",1,5
10970,"75.344893,33.7524635",2,1
10971,"75.0731735,34.0264135",2,1
10972,"75.1583885,34.043262",2,1
10973,"74.805391,34.0823465",1,1
10974,"75.1726145,34.073902",2,1
10975,"74.8111505,34.110249",2,1
10976,"75.1797145,34.12992",2,1
10977,"75.2031075,34.2331135",2,1
10978,"75.226292,33.635904",2,1
10979,"74.9944765,34.3204455",2,1
1098,"80.3465655,25.4766825",1,8
10980,"74.7967725,34.0598305",1,1
10981,"75.311208,34.3306935",2,1
10982,"75.23471,33.625458",1,1
10983,"74.7951655,34.07128",1,1
10984,"75.170685,34.093717",2,1
10985,"75.241653,34.275108",2,1
10986,"75.263683,33.729431",2,1
10987,"74.985741,33.6730965",1,1
10988,"86.425026,23.781543",1,7
10989,"85.368895,23.642901",2,7
1099,"84.8651215,25.485375",2,4
10990,"83.870174,24.5046065",1,7
10991,"86.166823,22.8233805",1,7
10992,"86.7969515,23.739725",2,7
10993,"84.86958,24.194026",2,7
10994,"86.2151195,22.827928",2,7
10995,"86.4369245,23.8108745",1,7
10996,"86.7998765,23.964905",1,7
10997,"85.3578055,23.3632075",1,7
10998,"86.180245,23.6764165",2,7
10999,"84.07459,24.0253825",2,7
11,"77.98741,9.1446205",2,11
110,"76.3843665,12.4377705",1,10
1100,"87.576612,25.535802",1,4
11000,"84.0699575,24.0511185",1,7
11001,"86.7247945,24.2946965",2,7
11002,"85.513723,23.6293475",1,7
11003,"86.14135,22.7951965",2,7
11004,"86.2027955,22.7661955",2,7
11005,"85.7153315,24.4628075",2,7
11006,"86.149446,23.699063",1,7
11007,"86.0706955,23.665716",2,7
11008,"86.16496,23.67455",2,7
11009,"86.4317695,23.7848925",1,7
1101,"87.5720245,25.5495875",1,4
11010,"87.5900675,25.0340565",1,7
11011,"86.2265895,22.827443",1,7
11012,"86.170967,22.8255055",1,7
11013,"85.3197175,23.370055",2,7
11014,"86.182444,23.633214",1,7
11015,"85.3202875,23.3461685",1,7
11016,"86.212131,22.7507655",1,7
11017,"86.155173,22.7787225",1,7
11018,"86.420023,23.7801255",2,7
11019,"86.094868,23.6820495",2,7
1102,"91.883281,25.565994",2,2
11020,"86.2411895,22.7650605",2,7
11021,"85.3653335,23.9951535",2,7
11022,"84.871371,24.2050545",1,7
11023,"85.3307415,23.372552",1,7
11024,"86.547065,22.515113",1,7
11025,"87.2569805,24.281154",2,7
11026,"87.2080195,24.8259955",1,7
11027,"86.471825,24.0802275",2,7
11028,"85.3540645,23.999375",1,7
11029,"84.6842625,23.4305765",2,7
1103,"91.855822,25.5695345",1,2
11030,"86.7166695,22.4782205",2,7
11031,"86.418831,23.737836",2,7
11032,"86.210084,22.8332055",1,7
11033,"86.642943,24.268162",1,7
11034,"85.287718,23.380791",2,7
11035,"84.067063,24.0427555",1,7
11036,"85.898586,24.258087",1,7
11037,"85.327662,23.3854725",2,7
11038,"86.134914,23.648145",1,7
11039,"85.373139,23.3506095",2,7
1104,"91.904691,25.580093",2,2
11040,"86.478377,22.584862",1,7
11041,"87.2148125,24.8210935",1,7
11042,"86.106029,23.639542",2,7
11043,"86.213139,22.837371",1,7
11044,"86.1741075,22.829461",2,7
11045,"85.287286,23.639375",2,7
11046,"86.3078665,24.193617",1,7
11047,"86.102328,23.672394",2,7
11048,"86.144256,23.6871615",2,7
11049,"86.920886,24.5339135",2,7
1105,"91.885073,25.580829",1,2
11050,"86.054866,24.401752",2,7
11051,"86.413716,23.74275",1,7
11052,"77.2930675,17.159247",1,10
11053,"77.5150395,17.9049645",1,10
11054,"74.891429,16.6693535",1,10
11055,"74.1124405,14.875111",2,12
11056,"74.857042,12.808516",2,12
11057,"75.025234,16.6468475",2,10
11058,"76.8492305,17.326601",2,10
11059,"78.047327,13.3898995",2,10
1106,"85.099033,25.5821455",1,4
11060,"75.715916,16.839306",1,10
11061,"76.4027385,14.2165665",2,10
11062,"76.483797,13.2524895",2,10
11063,"77.5746305,12.9869325",1,10
11064,"76.1546765,15.337016",1,10
11065,"74.839992,14.6308285",2,12
11066,"75.804639,14.5100705",1,10
11067,"74.170496,14.810054",2,12
11068,"75.7183205,16.8500525",1,10
11069,"76.529943,15.4253355",2,10
1107,"83.594501,25.5866145",1,4
11070,"78.272832,12.950211",2,10
11071,"76.761274,16.51929",2,10
11072,"75.000305,13.20818",1,12
11073,"76.9440175,17.1363785",2,10
11074,"77.523789,12.963979",1,10
11075,"77.5503895,13.031004",1,10
11076,"77.635027,12.9730235",1,10
11077,"77.6006225,12.986848",2,10
11078,"74.8282355,12.882503",1,12
11079,"76.6229985,12.3420895",1,10
1108,"85.1570515,25.5972005",1,4
11080,"77.635091,13.009607",1,10
11081,"77.596018,13.0385675",2,10
11082,"78.119052,13.131557",2,10
11083,"77.6038915,12.9629125",1,10
11084,"77.5250985,12.9947485",1,10
11085,"74.8440885,12.8537005",1,12
11086,"76.891186,15.639615",1,10
11087,"77.5003535,13.0081765",1,10
11088,"76.6426395,12.2869975",1,10
11089,"74.586377,16.4283585",1,10
1109,"85.067075,25.6008435",2,4
11090,"74.970183,15.1842935",1,10
11091,"77.5326205,12.9706135",1,10
11092,"74.13938,14.790609",2,12
11093,"76.929329,15.1373255",1,10
11094,"75.019532,15.469213",1,10
11095,"75.8051495,12.1947265",2,12
11096,"77.6783615,12.9951505",1,10
11097,"76.900158,15.159478",2,10
11098,"74.487449,16.2594835",2,10
11099,"75.9294225,14.4705005",2,10
111,"79.1207995,12.5111775",2,11
1110,"91.895078,25.603514",2,2
11100,"77.5166215,12.9608305",1,10
11101,"75.3388165,14.976735",1,10
11102,"75.578024,13.9474275",2,12
11103,"77.544578,12.992976",1,10
11104,"77.7866925,13.078149",1,10
11105,"76.649777,12.3235995",1,10
11106,"74.840195,12.8752665",1,12
11107,"77.5954525,12.946603",1,10
11108,"74.8486915,12.8604165",1,12
11109,"74.7756255,16.490192",1,10
1111,"85.085312,25.604773",1,4
11110,"77.045641,15.9919215",1,10
11111,"76.8147365,17.3181305",2,10
11112,"76.4114305,14.228542",2,10
11113,"75.812799,14.5050275",2,10
11114,"77.419705,12.551057",1,10
11115,"76.9390535,11.9292535",1,10
11116,"77.6055535,12.9389695",1,10
11117,"77.541535,12.9063165",2,10
11118,"77.5211055,13.0217625",1,10
11119,"76.770052,16.5305045",1,10
1112,"85.075263,25.6065835",1,4
11120,"75.885261,15.205041",2,10
11121,"75.554578,13.9536905",1,12
11122,"77.347371,16.2136905",2,10
11123,"76.617513,13.943515",1,10
11124,"74.836256,12.871691",2,12
11125,"77.538011,13.0071",1,10
11126,"77.046264,16.0035385",2,10
11127,"76.8382555,17.3416145",1,10
11128,"76.803693,16.626324",1,10
11129,"76.567471,17.571155",1,10
1113,"85.203121,25.608535",2,4
11130,"77.646341,13.0052905",2,10
11131,"77.553189,12.9653465",1,10
11132,"75.5633355,13.9371835",1,12
11133,"76.3844735,12.4353025",1,10
11134,"75.982957,14.792452",2,10
11135,"74.8794875,12.8649765",2,12
11136,"76.096,13.0015805",1,10
11137,"77.3910745,16.8675615",1,10
11138,"76.980741,17.0616315",2,10
11139,"77.6513515,13.0207775",1,10
1114,"85.486149,25.6116935",2,4
11140,"76.693224,12.3034635",1,10
11141,"76.6086345,12.3425285",2,10
11142,"77.532385,13.0167505",2,10
11143,"75.332535,14.9703575",2,10
11144,"76.3606215,17.197586",1,10
11145,"77.4611235,17.909208",2,10
11146,"77.125586,12.2587945",2,10
11147,"75.3814635,15.725007",2,10
11148,"74.8571755,12.858381",2,12
11149,"77.6128775,12.9235805",1,10
1115,"85.113265,25.6163295",1,4
11150,"76.3938335,14.225316",1,10
11151,"75.6947445,16.1907",2,10
11152,"77.543731,12.9491795",1,10
11153,"77.627991,12.9155235",1,10
11154,"77.0312125,12.483495",2,10
11155,"76.931688,15.1624385",2,10
11156,"76.235113,16.9224",1,10
11157,"76.6753005,10.7708355",2,12
11158,"75.780731,11.2432095",2,12
11159,"75.652756,11.4867875",2,12
1116,"75.274869,25.617418",1,8
11160,"75.3745545,11.873369",2,12
11161,"76.347809,9.493987",2,12
11162,"76.61283,9.314965",2,12
11163,"76.335231,10.298494",2,12
11164,"76.776598,9.0029975",2,12
11165,"76.9401315,8.511302",2,12
11166,"76.9560095,8.512761",2,12
11167,"76.5981885,8.8829125",1,12
11168,"76.2204205,10.5155585",2,12
11169,"76.589612,8.8886195",1,12
1117,"88.123231,25.6175115",1,3
11170,"76.94786,8.5030945",2,12
11171,"76.286999,9.9759005",1,12
11172,"76.6491695,10.7757695",2,12
11173,"76.60363,8.893643",1,12
11174,"76.081804,11.6101795",1,12
11175,"76.3092075,10.0765205",2,12
11176,"75.1459665,12.1842875",2,12
11177,"76.2512825,9.956627",2,12
11178,"75.985327,11.048403",2,12
11179,"76.6266215,8.870493",2,12
1118,"85.157456,25.617857",1,4
11180,"75.853973,11.5825685",2,12
11181,"76.4640865,10.9926065",1,12
11182,"76.9313275,8.513955",2,12
11183,"76.6594175,10.7744845",2,12
11184,"75.7903365,11.2577955",2,12
11185,"76.288121,9.9630725",1,12
11186,"76.3927095,10.150558",2,12
11187,"76.6495885,10.8171655",1,12
11188,"76.6120925,8.8788885",1,12
11189,"76.0703795,10.650562",1,12
1119,"85.046863,25.6268965",2,4
11190,"75.9446455,11.1348985",2,12
11191,"76.298765,10.0769365",2,12
11192,"76.0411625,10.593744",2,12
11193,"75.785917,11.242153",2,12
11194,"76.186992,10.5158425",1,12
11195,"75.9035665,10.8217595",2,12
11196,"76.5145055,9.5811715",2,12
11197,"76.7797225,9.3790155",1,12
11198,"76.2764715,10.3376255",2,12
11199,"76.737551,10.792607",1,12
112,"78.221744,12.512139",1,10
1120,"85.1082565,25.6366775",1,4
11200,"76.19618,10.2223745",2,12
11201,"75.8480115,11.223232",2,12
11202,"75.712416,11.5723525",2,12
11203,"75.8492875,11.579528",2,12
11204,"75.67554,11.5107415",2,12
11205,"76.520536,9.579357",1,12
11206,"76.5283825,9.591447",2,12
11207,"75.0835405,12.321868",2,12
11208,"75.978182,11.271263",2,12
11209,"76.575429,9.9873505",2,12
1121,"86.310901,25.6949005",1,4
11210,"76.5178585,9.589885",1,12
11211,"75.140005,12.198241",2,12
11212,"80.8194585,24.5552595",1,8
11213,"77.466891,23.2539165",2,8
11214,"77.4040485,23.297769",2,8
11215,"77.5372345,23.087764",2,8
11216,"79.542992,22.393458",1,8
